275  14.8637845  0.0483322  14.4646315  0.1060802  13.4821849  0.1404101  13.3167229  0.5391781  13.1472557  0.2844679
276  14.8960395  0.0421545  14.5993455  0.1126321  13.726653  0.071645  13.6136533  0.1594146  13.5333821  0.0844097
277  14.8849687  0.0396485  14.5076219  0.0997948  13.6029922  0.0794418  13.3240914  0.2199659  13.3536395  0.1470646
280  15.0227185  0.0471699  14.7632697  0.1132387  13.9513127  0.0405586  13.9052152  0.0901443  13.8162409  0.101262
285  14.9096855  0.0397492  14.5526216  0.095352  13.6865827  0.0588048  13.5036423  0.0928924  13.5029355  0.0523737
288  nan  0.0  nan  0.0  13.8093989  0.0380263  13.7192736  0.0540648  13.6348012  0.0672384
289  14.9104267  0.0446318  14.6253046  0.1140614  13.7429494  0.0460869  13.6179813  0.051817  13.5836085  0.0751066
291  14.8792466  0.0381445  14.500597  0.0967006  13.67439  0.0636632  13.5176849  0.1540552  13.4442248  0.0910988
339  14.8697013  0.0392173  14.4942669  0.0987472  13.7283687  0.0775242  13.4041147  0.1876886  13.4183273  0.1075965
340  17.0535312  0.6635624  14.5626931  0.1032715  13.4636719  0.1706488  12.9687306  0.3007491  12.9887379  0.3095804
341  14.8195373  0.0436005  14.4455151  0.0975807  13.7426984  0.152879  13.2456077  0.2715124  13.3481553  0.2076343
342  14.9419377  0.043359  14.607389  0.1040913  13.6768103  0.0913947  13.3206406  0.1658674  13.4168165  0.1644658
343  14.9190631  0.051923  14.5431069  0.1098544  13.6382621  0.1557819  13.3942426  0.3977248  13.4322668  0.2806724
344  14.9363144  0.0417852  14.6065054  0.1122096  13.7887508  0.1150956  13.7263315  0.5185345  13.6442093  0.2014026
346  14.8309718  0.0527447  14.473557  0.1256702  13.6603552  0.11533  12.2967819  0.3749707  13.3827069  0.2530099
347  14.8460553  0.0440341  14.4843352  0.1141008  nan  0.0  nan  0.0  nan  0.0
349  14.7757509  0.0523546  nan  0.0  13.7276437  0.6662575  nan  0.0  nan  0.0
350  14.8384801  0.0483942  14.4662403  0.1150913  13.2036458  0.2072366  12.9181082  0.3568235  12.727211  0.4176135
352  14.4717092  0.0412068  14.1839358  0.0982649  13.2892454  0.2507309  12.1609764  0.4478538  12.6749642  0.8844512
353  14.7715302  0.0422137  14.4819356  0.1129513  13.6142747  0.2299957  13.3791814  0.5323054  11.8082928  0.7022236
354  14.9553743  0.0486929  14.5400531  0.1089771  13.512229  0.0620484  13.2935992  0.1816315  13.2641088  0.1282459
357  14.8996609  0.0345254  14.5615356  0.0960677  13.6923726  0.0937337  13.4680957  0.2201159  13.4675715  0.1546027
366  14.5202897  0.0341321  14.0919815  0.0862032  12.7891442  0.1072986  12.0146679  0.2432365  12.3023905  0.1803386
399  14.8489619  0.0307083  14.5799487  0.1045179  13.66648  0.1318067  13.4236125  0.3115285  13.4324492  0.2225376
